job_id,start_time,completion_time,waiting_time,turnaround_time,slowdown,policy
7,0.0,1825.0,0.0,1825.0,1.0,FIFO
36,1825.0,3926.0,1521.0,3622.0,1.723940980485483,FIFO
77,3926.0,3944.0,3381.0,3399.0,188.83333333333334,FIFO
84,3944.0,4025.0,3305.0,3386.0,41.80246913580247,FIFO
119,4025.0,8018.0,3181.0,7174.0,1.7966441272226397,FIFO
194,8018.0,54531.0,7046.0,53559.0,1.1514845312063293,FIFO
209,54531.0,54546.0,53447.0,53462.0,3564.133333333333,FIFO
211,54546.0,54963.0,53443.0,53860.0,129.16067146282973,FIFO
224,54963.0,55038.0,53776.0,53851.0,718.0133333333333,FIFO
259,55038.0,55244.0,53523.0,53729.0,260.8203883495146,FIFO
268,55244.0,55282.0,53659.0,53697.0,1413.078947368421,FIFO
279,55282.0,55312.0,53659.0,53689.0,1789.6333333333334,FIFO
286,55312.0,55953.0,53642.0,54283.0,84.68486739469579,FIFO
322,55953.0,56027.0,54021.0,54095.0,731.0135135135135,FIFO
334,56027.0,56082.0,54003.0,54058.0,982.8727272727273,FIFO
372,56082.0,56106.0,53899.0,53923.0,2246.7916666666665,FIFO
435,56106.0,98252.0,53714.0,95860.0,2.2744744459735204,FIFO
485,98252.0,98424.0,95629.0,95801.0,556.9825581395348,FIFO
557,98424.0,98488.0,95483.0,95547.0,1492.921875,FIFO
590,98488.0,98504.0,95380.0,95396.0,5962.25,FIFO
594,98504.0,98712.0,95386.0,95594.0,459.58653846153845,FIFO
596,98712.0,100817.0,95572.0,97677.0,46.40237529691211,FIFO
607,100817.0,101826.0,97584.0,98593.0,97.71357779980178,FIFO
614,101826.0,103378.0,98590.0,100142.0,64.52448453608247,FIFO
688,103378.0,103533.0,99691.0,99846.0,644.1677419354838,FIFO
695,103533.0,103940.0,99837.0,100244.0,246.2997542997543,FIFO
699,103940.0,104336.0,100239.0,100635.0,254.12878787878788,FIFO
701,104336.0,104812.0,100634.0,101110.0,212.41596638655463,FIFO
711,104812.0,105098.0,101101.0,101387.0,354.5,FIFO
712,105098.0,105384.0,101385.0,101671.0,355.493006993007,FIFO
714,105384.0,106314.0,101668.0,102598.0,110.32043010752689,FIFO
713,106314.0,107042.0,102598.0,103326.0,141.9313186813187,FIFO
718,107042.0,107749.0,103318.0,104025.0,147.13578500707214,FIFO
724,107749.0,108647.0,104015.0,104913.0,116.82962138084632,FIFO
723,108647.0,109586.0,104913.0,105852.0,112.72843450479233,FIFO
728,109586.0,110002.0,105848.0,106264.0,255.44230769230768,FIFO
727,110002.0,110419.0,106264.0,106681.0,255.82973621103116,FIFO
730,110419.0,110481.0,106678.0,106740.0,1721.6129032258063,FIFO
761,110481.0,110599.0,106665.0,106783.0,904.9406779661017,FIFO
772,110599.0,110721.0,106722.0,106844.0,875.7704918032787,FIFO
779,110721.0,112950.0,106809.0,109038.0,48.917900403768506,FIFO
790,112950.0,115573.0,109022.0,111645.0,42.56385817765917,FIFO
792,115573.0,115639.0,111628.0,111694.0,1692.3333333333333,FIFO
819,115639.0,115778.0,111527.0,111666.0,803.3525179856115,FIFO
820,115778.0,136766.0,111654.0,132642.0,6.319897084048027,FIFO
833,136766.0,138861.0,132464.0,134559.0,64.22863961813843,FIFO
887,138861.0,138909.0,134303.0,134351.0,2798.9791666666665,FIFO
888,138909.0,139084.0,134349.0,134524.0,768.7085714285714,FIFO
889,139084.0,139173.0,134524.0,134613.0,1512.5056179775281,FIFO
907,139173.0,139278.0,134492.0,134597.0,1281.8761904761905,FIFO
959,139278.0,144406.0,134470.0,139598.0,27.222698907956318,FIFO
968,144406.0,149232.0,139506.0,144332.0,29.907169498549525,FIFO
975,149232.0,149260.0,144256.0,144284.0,5153.0,FIFO
979,149260.0,149460.0,144258.0,144458.0,722.29,FIFO
1065,149460.0,151992.0,143875.0,146407.0,57.82266982622433,FIFO
1075,151992.0,152036.0,146335.0,146379.0,3326.7954545454545,FIFO
1108,152036.0,152190.0,146141.0,146295.0,949.9675324675325,FIFO
1120,152190.0,152361.0,146282.0,146453.0,856.4502923976609,FIFO
1121,152361.0,152582.0,146452.0,146673.0,663.6787330316743,FIFO
1133,152582.0,152835.0,146662.0,146915.0,580.6916996047431,FIFO
1140,152835.0,153011.0,146912.0,147088.0,835.7272727272727,FIFO
1150,153011.0,153201.0,147082.0,147272.0,775.1157894736842,FIFO
1158,153201.0,153378.0,147268.0,147445.0,833.0225988700565,FIFO
1164,153378.0,153561.0,147441.0,147624.0,806.688524590164,FIFO
1163,153561.0,153809.0,147624.0,147872.0,596.258064516129,FIFO
1171,153809.0,153984.0,147864.0,148039.0,845.9371428571428,FIFO
1189,153984.0,156224.0,147755.0,149995.0,66.96205357142857,FIFO
1216,156224.0,163325.0,149856.0,156957.0,22.103506548373467,FIFO
1240,163325.0,163396.0,156897.0,156968.0,2210.8169014084506,FIFO
1246,163396.0,163724.0,156930.0,157258.0,479.4451219512195,FIFO
1259,163724.0,163931.0,157196.0,157403.0,760.4009661835748,FIFO
1309,163931.0,164068.0,157334.0,157471.0,1149.4233576642337,FIFO
1338,164068.0,164125.0,157225.0,157282.0,2759.3333333333335,FIFO
1339,164125.0,164256.0,157282.0,157413.0,1201.6259541984732,FIFO
1411,164256.0,164326.0,156973.0,157043.0,2243.4714285714285,FIFO
1481,164326.0,164469.0,156579.0,156722.0,1095.958041958042,FIFO
1550,164469.0,164526.0,156281.0,156338.0,2742.7719298245615,FIFO
1583,164526.0,164979.0,156114.0,156567.0,345.6225165562914,FIFO
1629,164979.0,166464.0,156205.0,157690.0,106.1885521885522,FIFO
1632,166464.0,166493.0,157677.0,157706.0,5438.137931034483,FIFO
1702,166493.0,166809.0,157323.0,157639.0,498.85759493670884,FIFO
1737,166809.0,166850.0,157340.0,157381.0,3838.560975609756,FIFO
1741,166850.0,166874.0,157334.0,157358.0,6556.583333333333,FIFO
1769,166874.0,169018.0,157205.0,159349.0,74.3232276119403,FIFO
1773,169018.0,170082.0,159345.0,160409.0,150.76033834586465,FIFO
1781,170082.0,170539.0,160385.0,160842.0,351.9518599562363,FIFO
1791,170539.0,171019.0,160720.0,161200.0,335.8333333333333,FIFO
1796,171019.0,172950.0,161169.0,163100.0,84.46400828586225,FIFO
1859,172950.0,175225.0,162372.0,164647.0,72.37230769230769,FIFO
1882,175225.0,175377.0,164515.0,164667.0,1083.3355263157894,FIFO
1897,175377.0,175437.0,164364.0,164424.0,2740.4,FIFO
1991,175437.0,177259.0,163316.0,165138.0,90.63556531284303,FIFO
1996,177259.0,240124.0,165115.0,227980.0,3.6265012328004453,FIFO
2025,240124.0,242680.0,227412.0,229968.0,89.97183098591549,FIFO
2030,242680.0,246021.0,229928.0,233269.0,69.82011373840167,FIFO
2046,246021.0,249066.0,233163.0,236208.0,77.57241379310345,FIFO
2048,249066.0,252252.0,236189.0,239375.0,75.13339610797237,FIFO
2049,252252.0,255468.0,239355.0,242571.0,75.42630597014926,FIFO
2127,255468.0,280660.0,242140.0,267332.0,10.611781517942203,FIFO
2129,280660.0,280919.0,267288.0,267547.0,1033.0,FIFO
2144,280919.0,281017.0,267271.0,267369.0,2728.2551020408164,FIFO
2146,281017.0,281165.0,267301.0,267449.0,1807.087837837838,FIFO
2159,281165.0,282884.0,267242.0,268961.0,156.46364165212333,FIFO
2193,282884.0,284034.0,268609.0,269759.0,234.57304347826087,FIFO
2207,284034.0,294440.0,269526.0,279932.0,26.901018643090524,FIFO
2226,294440.0,294490.0,279809.0,279859.0,5597.18,FIFO
2231,294490.0,294609.0,279734.0,279853.0,2351.705882352941,FIFO
2236,294609.0,294622.0,279699.0,279712.0,21516.30769230769,FIFO
2255,294622.0,294689.0,279301.0,279368.0,4169.671641791045,FIFO
2288,294689.0,294714.0,279095.0,279120.0,11164.8,FIFO
2368,294714.0,295040.0,278380.0,278706.0,854.9263803680982,FIFO
2389,295040.0,298323.0,278578.0,281861.0,85.85470606152909,FIFO
2392,298323.0,298376.0,281847.0,281900.0,5318.867924528302,FIFO
2402,298376.0,300198.0,281871.0,283693.0,155.70417124039517,FIFO
2406,300198.0,300234.0,283658.0,283694.0,7880.388888888889,FIFO
2410,300234.0,300269.0,283672.0,283707.0,8105.914285714286,FIFO
2441,300269.0,300301.0,283604.0,283636.0,8863.625,FIFO
2475,300301.0,300325.0,283611.0,283635.0,11818.125,FIFO
2488,300325.0,300464.0,283574.0,283713.0,2041.1007194244605,FIFO
2490,300464.0,300517.0,283710.0,283763.0,5354.018867924528,FIFO
2506,300517.0,300573.0,283695.0,283751.0,5066.982142857143,FIFO
2516,300573.0,300604.0,283696.0,283727.0,9152.483870967742,FIFO
2525,300604.0,300648.0,283680.0,283724.0,6448.272727272727,FIFO
2526,300648.0,357977.0,283723.0,341052.0,5.949031031415165,FIFO
2527,357977.0,358069.0,341050.0,341142.0,3708.0652173913045,FIFO
2544,358069.0,361444.0,341092.0,344467.0,102.06429629629629,FIFO
2545,361444.0,361495.0,344467.0,344518.0,6755.254901960784,FIFO
2555,361495.0,361526.0,344498.0,344529.0,11113.838709677419,FIFO
2556,361526.0,364576.0,344528.0,347578.0,113.96,FIFO
2564,364576.0,445987.0,347552.0,428963.0,5.269103683777376,FIFO
2568,445987.0,446029.0,428935.0,428977.0,10213.738095238095,FIFO
2578,446029.0,446061.0,428951.0,428983.0,13405.71875,FIFO
2597,446061.0,446096.0,428927.0,428962.0,12256.057142857142,FIFO
2599,446096.0,449018.0,428940.0,431862.0,147.79671457905545,FIFO
2605,449018.0,449050.0,431830.0,431862.0,13495.6875,FIFO
2613,449050.0,449152.0,431852.0,431954.0,4234.843137254902,FIFO
2615,449152.0,449213.0,431952.0,432013.0,7082.180327868852,FIFO
2626,449213.0,449246.0,431945.0,431978.0,13090.242424242424,FIFO
2640,449246.0,449277.0,431866.0,431897.0,13932.161290322581,FIFO
2652,449277.0,449311.0,431769.0,431803.0,12700.088235294117,FIFO
2666,449311.0,449343.0,431721.0,431753.0,13492.28125,FIFO
2667,449343.0,449392.0,431750.0,431799.0,8812.224489795919,FIFO
2680,449392.0,449422.0,431699.0,431729.0,14390.966666666667,FIFO
2696,449422.0,449622.0,431688.0,431888.0,2159.44,FIFO
2701,449622.0,449673.0,431849.0,431900.0,8468.627450980392,FIFO
2709,449673.0,449729.0,431825.0,431881.0,7712.160714285715,FIFO
2744,449729.0,449768.0,431469.0,431508.0,11064.307692307691,FIFO
2756,449768.0,450771.0,431394.0,432397.0,431.1036889332004,FIFO
2758,450771.0,482126.0,432365.0,463720.0,14.789347791420827,FIFO
2790,482126.0,482274.0,463522.0,463670.0,3132.9054054054054,FIFO
2794,482274.0,482299.0,463648.0,463673.0,18546.92,FIFO
2839,482299.0,487913.0,463283.0,468897.0,83.52280014250088,FIFO
2852,487913.0,488114.0,468849.0,469050.0,2333.582089552239,FIFO
2860,488114.0,488284.0,469039.0,469209.0,2760.0529411764705,FIFO
2897,488284.0,489020.0,469152.0,469888.0,638.4347826086956,FIFO
2919,489020.0,489729.0,469847.0,470556.0,663.6897038081805,FIFO
2932,489729.0,490680.0,470526.0,471477.0,495.7697160883281,FIFO
2938,490680.0,493119.0,471453.0,473892.0,194.29766297662977,FIFO
2943,493119.0,494520.0,473882.0,475283.0,339.24553890078516,FIFO
2962,494520.0,494757.0,475184.0,475421.0,2005.9957805907172,FIFO
2973,494757.0,518397.0,475332.0,498972.0,21.10710659898477,FIFO
2976,518397.0,520975.0,498945.0,501523.0,194.53956555469355,FIFO
2977,520975.0,550538.0,501518.0,531081.0,17.96438115211582,FIFO
2986,550538.0,550744.0,531020.0,531226.0,2578.766990291262,FIFO
3000,550744.0,550759.0,531151.0,531166.0,35411.066666666666,FIFO
3003,550759.0,551647.0,531114.0,532002.0,599.1013513513514,FIFO
3102,551647.0,552289.0,531262.0,531904.0,828.5109034267913,FIFO
3118,552289.0,552921.0,531534.0,532166.0,842.0348101265823,FIFO
3154,552921.0,554257.0,531417.0,532753.0,398.7672155688623,FIFO
3165,554257.0,554810.0,532622.0,533175.0,964.1500904159132,FIFO
3203,554810.0,554955.0,532951.0,533096.0,3676.5241379310346,FIFO
3218,554955.0,556878.0,532885.0,534808.0,278.1112844513781,FIFO
3228,556878.0,574990.0,534709.0,552821.0,30.52236086572438,FIFO
3235,574990.0,575190.0,552803.0,553003.0,2765.015,FIFO
3251,575190.0,575230.0,552655.0,552695.0,13817.375,FIFO
3271,575230.0,575438.0,552560.0,552768.0,2657.5384615384614,FIFO
3294,575438.0,601257.0,552469.0,578288.0,22.397769084782524,FIFO
3301,601257.0,603558.0,578139.0,580440.0,252.2555410691004,FIFO
3306,603558.0,603805.0,580363.0,580610.0,2350.6477732793524,FIFO
3316,603805.0,604955.0,580496.0,581646.0,505.7791304347826,FIFO
3328,604955.0,604990.0,581588.0,581623.0,16617.8,FIFO
3341,604990.0,605249.0,581551.0,581810.0,2246.3706563706564,FIFO
3346,605249.0,605535.0,581804.0,582090.0,2035.2797202797203,FIFO
3381,605535.0,605856.0,581860.0,582181.0,1813.6479750778817,FIFO
3382,605856.0,605885.0,582134.0,582163.0,20074.58620689655,FIFO
3386,605885.0,605917.0,582156.0,582188.0,18193.375,FIFO
3399,605917.0,605958.0,582137.0,582178.0,14199.463414634147,FIFO
3401,605958.0,605985.0,582173.0,582200.0,21562.962962962964,FIFO
3411,605985.0,606939.0,582142.0,583096.0,611.2117400419287,FIFO
3413,606939.0,606970.0,583088.0,583119.0,18810.290322580644,FIFO
3422,606970.0,614520.0,583107.0,590657.0,78.23271523178808,FIFO
3425,614520.0,614550.0,590636.0,590666.0,19688.866666666665,FIFO
3427,614550.0,614837.0,590663.0,590950.0,2059.0592334494772,FIFO
3461,614837.0,614876.0,590773.0,590812.0,15149.02564102564,FIFO
3467,614876.0,614925.0,590772.0,590821.0,12057.57142857143,FIFO
3474,614925.0,622735.0,590795.0,598605.0,76.645966709347,FIFO
3482,622735.0,622797.0,598583.0,598645.0,9655.564516129032,FIFO
3485,622797.0,622859.0,598635.0,598697.0,9656.40322580645,FIFO
3486,622859.0,622898.0,598695.0,598734.0,15352.153846153846,FIFO
3487,622898.0,623016.0,598733.0,598851.0,5075.0084745762715,FIFO
3491,623016.0,623039.0,598826.0,598849.0,26036.91304347826,FIFO
3501,623039.0,623087.0,598799.0,598847.0,12475.979166666666,FIFO
3502,623087.0,623134.0,598845.0,598892.0,12742.382978723404,FIFO
3508,623134.0,623593.0,598862.0,599321.0,1305.710239651416,FIFO
3510,623593.0,623634.0,599319.0,599360.0,14618.536585365853,FIFO
3516,623634.0,623731.0,599336.0,599433.0,6179.721649484536,FIFO
3520,623731.0,623756.0,599411.0,599436.0,23977.44,FIFO
3522,623756.0,623799.0,599434.0,599477.0,13941.32558139535,FIFO
3527,623799.0,623831.0,599456.0,599488.0,18734.0,FIFO
3530,623831.0,623863.0,599458.0,599490.0,18734.0625,FIFO
3532,623863.0,626587.0,599484.0,602208.0,221.07488986784142,FIFO
3547,626587.0,626616.0,602140.0,602169.0,20764.44827586207,FIFO
3554,626616.0,626796.0,602140.0,602320.0,3346.222222222222,FIFO
3559,626796.0,626826.0,602310.0,602340.0,20078.0,FIFO
3567,626826.0,626911.0,602314.0,602399.0,7087.047058823529,FIFO
3568,626911.0,627242.0,602391.0,602722.0,1820.9123867069486,FIFO
3571,627242.0,627834.0,602700.0,603292.0,1019.0743243243244,FIFO
3600,627834.0,627862.0,603156.0,603184.0,21542.285714285714,FIFO
3608,627862.0,627941.0,603141.0,603220.0,7635.696202531645,FIFO
3610,627941.0,627974.0,603196.0,603229.0,18279.666666666668,FIFO
3616,627974.0,628893.0,603188.0,604107.0,657.3525571273123,FIFO
3621,628893.0,628919.0,604071.0,604097.0,23234.5,FIFO
3628,628919.0,628950.0,604022.0,604053.0,19485.58064516129,FIFO
3669,628950.0,634731.0,603828.0,609609.0,105.45044110015569,FIFO
3712,634731.0,634783.0,609209.0,609261.0,11716.557692307691,FIFO
3730,634783.0,634804.0,609096.0,609117.0,29005.571428571428,FIFO
3735,634804.0,635432.0,609047.0,609675.0,970.8200636942676,FIFO
3742,635432.0,635483.0,609634.0,609685.0,11954.607843137255,FIFO
3775,635483.0,635543.0,609527.0,609587.0,10159.783333333333,FIFO
3780,635543.0,635569.0,609543.0,609569.0,23444.96153846154,FIFO
3790,635569.0,636228.0,609439.0,610098.0,925.793626707132,FIFO
3791,636228.0,636622.0,610096.0,610490.0,1549.4670050761422,FIFO
3819,636622.0,636826.0,610298.0,610502.0,2992.656862745098,FIFO
3831,636826.0,636880.0,610412.0,610466.0,11304.925925925925,FIFO
3850,636880.0,637110.0,610325.0,610555.0,2654.586956521739,FIFO
3876,637110.0,637174.0,610254.0,610318.0,9536.21875,FIFO
3906,637174.0,637198.0,610139.0,610163.0,25423.458333333332,FIFO
3927,637198.0,637222.0,610100.0,610124.0,25421.833333333332,FIFO
3936,637222.0,637246.0,610080.0,610104.0,25421.0,FIFO
3938,637246.0,637271.0,610100.0,610125.0,24405.0,FIFO
3969,637271.0,637315.0,610033.0,610077.0,13865.386363636364,FIFO
3977,637315.0,637359.0,610057.0,610101.0,13865.931818181818,FIFO
3982,637359.0,637383.0,610058.0,610082.0,25420.083333333332,FIFO
3986,637383.0,637406.0,610076.0,610099.0,26526.043478260868,FIFO
3997,637406.0,637420.0,610060.0,610074.0,43576.71428571428,FIFO
3998,637420.0,637444.0,610061.0,610085.0,25420.208333333332,FIFO
4004,637444.0,637468.0,610043.0,610067.0,25419.458333333332,FIFO
4018,637468.0,640984.0,610004.0,613520.0,174.49374288964734,FIFO
4019,640984.0,641008.0,613513.0,613537.0,25564.041666666668,FIFO
4028,641008.0,646800.0,613512.0,619304.0,106.92403314917127,FIFO
4029,646800.0,646824.0,619296.0,619320.0,25805.0,FIFO
4037,646824.0,646848.0,619281.0,619305.0,25804.375,FIFO
4040,646848.0,646872.0,619290.0,619314.0,25804.75,FIFO
4050,646872.0,646916.0,619275.0,619319.0,14075.431818181818,FIFO
4053,646916.0,646939.0,619314.0,619337.0,26927.695652173912,FIFO
4071,646939.0,647002.0,619275.0,619338.0,9830.761904761905,FIFO
4072,647002.0,647016.0,619337.0,619351.0,44239.357142857145,FIFO
4081,647016.0,651575.0,619327.0,623886.0,136.84711559552534,FIFO
4089,651575.0,651656.0,623845.0,623926.0,7702.79012345679,FIFO
4117,651656.0,651820.0,623856.0,624020.0,3805.0,FIFO
4125,651820.0,652346.0,623998.0,624524.0,1187.3079847908746,FIFO
4131,652346.0,652839.0,624496.0,624989.0,1267.7261663286004,FIFO
4150,652839.0,652862.0,624914.0,624937.0,27171.17391304348,FIFO
4168,652862.0,667446.0,624878.0,639462.0,43.84681843115743,FIFO
4170,667446.0,667469.0,639447.0,639470.0,27803.043478260868,FIFO
4175,667469.0,694924.0,639423.0,666878.0,24.2898561282098,FIFO
4178,694924.0,710792.0,666877.0,682745.0,43.026531383917316,FIFO
4180,710792.0,736613.0,682733.0,708554.0,27.440997637581813,FIFO
4184,736613.0,736824.0,708463.0,708674.0,3358.644549763033,FIFO
4204,736824.0,736848.0,708576.0,708600.0,29525.0,FIFO
4222,736848.0,736872.0,708424.0,708448.0,29518.666666666668,FIFO
4225,736872.0,736976.0,708424.0,708528.0,6812.7692307692305,FIFO
4284,736976.0,737012.0,708110.0,708146.0,19670.722222222223,FIFO
4302,737012.0,737063.0,707979.0,708030.0,13882.941176470587,FIFO
4317,737063.0,738858.0,707846.0,709641.0,395.3431754874652,FIFO
4349,738858.0,739563.0,709390.0,710095.0,1007.2269503546099,FIFO
4356,739563.0,740210.0,710029.0,710676.0,1098.4173106646058,FIFO
4360,740210.0,740234.0,710601.0,710625.0,29609.375,FIFO
4384,740234.0,746660.0,710391.0,716817.0,111.54948646125116,FIFO
4391,746660.0,746855.0,716767.0,716962.0,3676.728205128205,FIFO
4407,746855.0,760013.0,716732.0,729890.0,55.47119623043016,FIFO
4419,760013.0,760871.0,729779.0,730637.0,851.5582750582751,FIFO
4431,760871.0,760891.0,730519.0,730539.0,36526.95,FIFO
4482,760891.0,760935.0,730058.0,730102.0,16593.227272727272,FIFO
4483,760935.0,760993.0,730099.0,730157.0,12588.913793103447,FIFO
4524,760993.0,761092.0,730097.0,730196.0,7375.717171717171,FIFO
4606,761092.0,769513.0,729647.0,738068.0,87.64612278826743,FIFO
4611,769513.0,769792.0,738027.0,738306.0,2646.2580645161293,FIFO
4709,769792.0,772203.0,737284.0,739695.0,306.8000829531315,FIFO
4723,772203.0,772519.0,739653.0,739969.0,2341.6740506329115,FIFO
4811,772519.0,778559.0,739386.0,745426.0,123.41490066225165,FIFO
4829,778559.0,790671.0,745357.0,757469.0,62.53872192866579,FIFO
4844,790671.0,790705.0,757408.0,757442.0,22277.70588235294,FIFO
4867,790705.0,790958.0,757209.0,757462.0,2993.920948616601,FIFO
5068,790958.0,791153.0,756932.0,757127.0,3882.702564102564,FIFO
5117,791153.0,791489.0,756874.0,757210.0,2253.6011904761904,FIFO
5268,791489.0,791526.0,756288.0,756325.0,20441.216216216217,FIFO
5296,791526.0,791895.0,756276.0,756645.0,2050.528455284553,FIFO
5297,791895.0,791919.0,756641.0,756665.0,31527.708333333332,FIFO
5331,791919.0,791946.0,756456.0,756483.0,28017.88888888889,FIFO
5351,791946.0,792041.0,756354.0,756449.0,7962.621052631579,FIFO
5356,792041.0,815369.0,756408.0,779736.0,33.424897119341566,FIFO
5372,815369.0,815594.0,779607.0,779832.0,3465.92,FIFO
5416,815594.0,821408.0,779660.0,785474.0,135.10044719642244,FIFO
5462,821408.0,821849.0,785223.0,785664.0,1781.5510204081634,FIFO
5487,821849.0,822307.0,785660.0,786118.0,1716.414847161572,FIFO
5491,822307.0,822632.0,786113.0,786438.0,2419.809230769231,FIFO
5513,822632.0,853057.0,786327.0,816752.0,26.844765817584225,FIFO
5677,853057.0,859083.0,816441.0,822467.0,136.4863923000332,FIFO
5697,859083.0,860030.0,822365.0,823312.0,869.389651531151,FIFO
5715,860030.0,901632.0,823117.0,864719.0,20.785515119465412,FIFO
5751,901632.0,901829.0,864487.0,864684.0,4389.258883248731,FIFO
5754,901829.0,901847.0,864657.0,864675.0,48037.5,FIFO
5800,901847.0,963058.0,864373.0,925584.0,15.121203705216383,FIFO
5886,963058.0,963644.0,925263.0,925849.0,1579.9470989761091,FIFO
5891,963644.0,963849.0,925781.0,925986.0,4517.0048780487805,FIFO
5927,963849.0,963893.0,925782.0,925826.0,21041.5,FIFO
5973,963893.0,964089.0,925556.0,925752.0,4723.224489795918,FIFO
5979,964089.0,1020078.0,925705.0,981694.0,17.53369411848756,FIFO
5991,1020078.0,1031868.0,981559.0,993349.0,84.25351993214589,FIFO
6019,1031868.0,1034151.0,993169.0,995452.0,436.0280332895313,FIFO
6021,1034151.0,1036906.0,995451.0,998206.0,362.3252268602541,FIFO
6023,1036906.0,1036954.0,998183.0,998231.0,20796.479166666668,FIFO
6027,1036954.0,1044130.0,998203.0,1005379.0,140.10298216276476,FIFO
6032,1044130.0,1044229.0,1005339.0,1005438.0,10155.939393939394,FIFO
6099,1044229.0,1044417.0,1004969.0,1005157.0,5346.579787234043,FIFO
6118,1044417.0,1046632.0,1004988.0,1007203.0,454.7191873589165,FIFO
6119,1046632.0,1084338.0,1007202.0,1044908.0,27.711982177902723,FIFO
6130,1084338.0,1121148.0,1044766.0,1081576.0,29.3826677533279,FIFO
6131,1121148.0,1121248.0,1081572.0,1081672.0,10816.72,FIFO
6172,1121248.0,1121259.0,1081517.0,1081528.0,98320.72727272728,FIFO
6183,1121259.0,1121575.0,1081499.0,1081815.0,3423.465189873418,FIFO
6185,1121575.0,1174250.0,1081804.0,1134479.0,21.537332700522068,FIFO
6218,1174250.0,1193975.0,1134359.0,1154084.0,58.508694550063375,FIFO
6219,1193975.0,1195336.0,1154071.0,1155432.0,848.9581190301249,FIFO
6225,1195336.0,1195542.0,1155393.0,1155599.0,5609.703883495145,FIFO
6242,1195542.0,1207453.0,1155495.0,1167406.0,98.0107463689027,FIFO
6263,1207453.0,1214204.0,1167320.0,1174071.0,173.9106798992742,FIFO
6275,1214204.0,1214360.0,1174017.0,1174173.0,7526.75,FIFO
6283,1214360.0,1214585.0,1174127.0,1174352.0,5219.3422222222225,FIFO
6322,1214585.0,1214610.0,1174200.0,1174225.0,46969.0,FIFO
6332,1214610.0,1214845.0,1174203.0,1174438.0,4997.608510638298,FIFO
6387,1214845.0,1214886.0,1174125.0,1174166.0,28638.19512195122,FIFO
6518,1214886.0,1215032.0,1173455.0,1173601.0,8038.36301369863,FIFO
6526,1215032.0,1215055.0,1173560.0,1173583.0,51025.34782608696,FIFO
6554,1215055.0,1215168.0,1173535.0,1173648.0,10386.265486725664,FIFO
6614,1215168.0,1215213.0,1173604.0,1173649.0,26081.088888888888,FIFO
6645,1215213.0,1216446.0,1173517.0,1174750.0,952.757502027575,FIFO
6679,1216446.0,1216624.0,1174565.0,1174743.0,6599.679775280899,FIFO
6752,1216624.0,1218803.0,1174507.0,1176686.0,540.0119320789353,FIFO
6750,1218803.0,1221556.0,1176686.0,1179439.0,428.41954231747184,FIFO
6766,1221556.0,1221933.0,1179393.0,1179770.0,3129.363395225464,FIFO
6800,1221933.0,1229668.0,1179615.0,1187350.0,153.50355526826115,FIFO
6822,1229668.0,1229687.0,1187255.0,1187274.0,62488.10526315789,FIFO
6826,1229687.0,1229944.0,1187260.0,1187517.0,4620.688715953307,FIFO
6848,1229944.0,1229969.0,1187430.0,1187455.0,47498.2,FIFO
6852,1229969.0,1230204.0,1187428.0,1187663.0,5053.885106382979,FIFO
6875,1230204.0,1234541.0,1187470.0,1191807.0,274.79986165552225,FIFO
6909,1234541.0,1234980.0,1191533.0,1191972.0,2715.1981776765374,FIFO
6989,1234980.0,1235849.0,1191810.0,1192679.0,1372.4729574223245,FIFO
7023,1235849.0,1235881.0,1192442.0,1192474.0,37264.8125,FIFO
7113,1235881.0,1237131.0,1192222.0,1193472.0,954.7776,FIFO
7123,1237131.0,1238438.0,1193451.0,1194758.0,914.1224177505738,FIFO
7147,1238438.0,1238464.0,1194673.0,1194699.0,45949.96153846154,FIFO
7170,1238464.0,1239231.0,1194544.0,1195311.0,1558.4237288135594,FIFO
7271,1239231.0,1239255.0,1195083.0,1195107.0,49796.125,FIFO
7279,1239255.0,1239288.0,1195074.0,1195107.0,36215.36363636364,FIFO
7326,1239288.0,1239376.0,1194859.0,1194947.0,13578.943181818182,FIFO
7385,1239376.0,1247945.0,1194544.0,1203113.0,140.4029641731824,FIFO
7389,1247945.0,1247965.0,1203108.0,1203128.0,60156.4,FIFO
7413,1247965.0,1262067.0,1202981.0,1217083.0,86.30570131896185,FIFO
7438,1262067.0,1262549.0,1216912.0,1217394.0,2525.713692946058,FIFO
7495,1262549.0,1266975.0,1217076.0,1221502.0,275.9832806145504,FIFO
7502,1266975.0,1271251.0,1221495.0,1225771.0,286.6630028063611,FIFO
7511,1271251.0,1275907.0,1225768.0,1230424.0,264.266323024055,FIFO
7714,1275907.0,1276232.0,1229363.0,1229688.0,3783.6553846153847,FIFO
7770,1276232.0,1276379.0,1229222.0,1229369.0,8363.054421768707,FIFO
7771,1276379.0,1276581.0,1229367.0,1229569.0,6086.975247524752,FIFO
7785,1276581.0,1281873.0,1229469.0,1234761.0,233.32596371882087,FIFO
7798,1281873.0,1281897.0,1234603.0,1234627.0,51442.791666666664,FIFO
7816,1281897.0,1281941.0,1234434.0,1234478.0,28056.31818181818,FIFO
7853,1281941.0,1281961.0,1234106.0,1234126.0,61706.3,FIFO
7914,1281961.0,1282002.0,1233554.0,1233595.0,30087.682926829268,FIFO
7983,1282002.0,1282078.0,1233085.0,1233161.0,16225.802631578947,FIFO
8015,1282078.0,1282240.0,1232996.0,1233158.0,7612.086419753086,FIFO
